UID,HPSA Name,Designation Type,HPSA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Withdrawn Date,County Name,Metropolitan Indicator,HPSA Population Type,HPSA Degree of Shortage,# of FTEs Short,HPSA Designation Population,% of Population Below 100% Poverty,Street Address,CITY,ZIP Code,Primary HHS Region Name,Rural Status,Longitude,Latitude
6519995182,Mecklenburg Correctional Center,Correctional Facility,9,VA,Withdrawn,1/11/2008,6/27/2013,6/27/2013,Mecklenburg County,Non-Metropolitan,,,0,,,960 Prison Rd,Boydton,23917-3037,Region III,Rural,-78.36292794,36.6593709
6519995185,Sussex I State Prison,Correctional Facility,9,VA,Withdrawn,1/11/2008,6/27/2013,6/27/2013,Sussex County,Non-Metropolitan,,,0.2,,,24414 Musselwhite Rd,Waverly,23891-1111,Region III,Non-Rural,-77.2271517,37.04074289
6519995183,Powhatan Correctional Center,Correctional Facility,3,VA,Withdrawn,1/11/2008,6/27/2013,6/27/2013,Powhatan County,Non-Metropolitan,,,0,,,3600 Woods Way,Powhatan,23139,Region III,Non-Rural,-77.83651305,37.62339483
6519995184,Pulaski Correctional Center,Correctional Facility,3,VA,Withdrawn,1/11/2008,6/27/2013,6/27/2013,Pulaski County,Non-Metropolitan,,,0.1,,,Morgans Cut Road,Dublin,24084,Region III,Rural,-80.68423079,37.1080983
642999425T,Conneaut Lake Health Center,Rural Health Clinic,19,PA,Designated,2/4/2008,9/17/2012,,Crawford County,Non-Metropolitan,,,0,,,10926 State Highway 18,Conneaut Lake,16316-3526,Region III,Rural,-80.28887389,41.61448854
6199327006,CF-Fort Dodge,Correctional Facility,3,IA,Designated,2/15/2008,8/24/2018,,Webster County,Unknown,,3,0.44,2459,,1550 L St,Fort Dodge,50501-5766,Region VII,Rural,-94.19208889,42.48593218
6219992154,"Maria C. Atienza, MD",Rural Health Clinic,3,KY,Designated,3/6/2008,3/6/2008,,Whitley County,Non-Metropolitan,,,0,,,110 Roy Kidd Ave,Corbin,40701-1302,Region IV,Rural,-84.09541331,36.94972356
61399913B5,Lee State Prison,Correctional Facility,6,GA,Proposed For Withdrawal,3/7/2008,12/28/2018,,Lee County,Unknown,,0.8,0.7,1800,,153 Pinewood Rd,Leesburg,31763-4152,Region IV,Non-Rural,-84.2251662,31.76560823
63999939C3,Tuscarawas County Health Department,Rural Health Clinic,12,OH,Designated,3/27/2008,11/27/2012,,Tuscarawas County,Non-Metropolitan,,,0,,,897 E Iron Ave,Dover,44622-2030,Region V,Rural,-81.45212961,40.51453451
6319993154,Deshler Medical Clinic,Rural Health Clinic,8,NE,Designated,3/28/2008,3/28/2008,,Thayer County,Non-Metropolitan,,,0,,,615 4th St,Deshler,68340-1805,Region VII,Rural,-97.72296473,40.14175466
6319993152,Davenport Medical Clinic,Rural Health Clinic,8,NE,Designated,3/28/2008,3/28/2008,,Thayer County,Non-Metropolitan,,,0,,,102 N A St,Davenport,68335,Region VII,Rural,-97.80898799,40.3137351
6319993151,Chester Medical Clinic,Rural Health Clinic,8,NE,Designated,3/28/2008,3/28/2008,,Thayer County,Non-Metropolitan,,,0,,,116 Huron St,Chester,68327-6012,Region VII,Rural,-97.61990618,40.01023883
6319993150,Tchs Bruning Medical Clinic,Rural Health Clinic,8,NE,Designated,3/28/2008,3/28/2008,,Thayer County,Non-Metropolitan,,,0,,,108 S Fillmore St,Bruning,68322,Region VII,Rural,-97.56560261,40.33609445
6349993442,Project H.O.P.E. Inc.,Federally Qualified Health Center,21,NJ,Designated,4/1/2008,12/21/2017,,Camden County,Metropolitan,,,0,,,439 Clinton St,Camden,08103-3529,Region II,Non-Rural,-75.12240616,39.93877163
6099990927,Dental Center of Stamford,Other Facility,0,CT,Withdrawn,4/8/2008,11/3/2011,11/3/2011,,Metropolitan,,,0,,,,,,Region I,Unknown,-72.7383059,41.57350273
6169991669,St Maries Family Medicine,Rural Health Clinic,16,ID,Designated,4/18/2008,5/9/2012,,Benewah County,Non-Metropolitan,,,0,,,229 N 8th St,Saint Maries,83861,Region X,Rural,-116.5678943,47.31685632
6169991670,Trinity Mountain Medical Clinic,Rural Health Clinic,8,ID,Designated,4/18/2008,4/18/2008,,Elmore County,Non-Metropolitan,,,0,,,465 Mckenna Dr,Mountain Home,83647-2143,Region X,Rural,-115.6946437,43.13934154
6519995188,Loudoun Community Health Center,Federally Qualified Health Center,10,VA,Designated,4/28/2008,1/23/2012,,Loudoun County,Metropolitan,,,0,,,224 Cornwall St NW # A,Leesburg,20176-2701,Region III,Non-Rural,-77.56824368,39.11960196
63699936F4,"East Hill Family Medical, Inc.",Federally Qualified Health Center,14,NY,Designated,5/6/2008,2/26/2013,,Cayuga County,Metropolitan,,,0,,,144 Genesee St Ste 500,Auburn,13021-3510,Region II,Rural,-76.56875887,42.93044313
6209992089,"Gracemed Health Clinic, Inc.",Federally Qualified Health Center,17,KS,Designated,5/21/2008,10/18/2012,,Sedgwick County,Non-Metropolitan,,,0,,,1122 N Topeka St,Wichita,67214-2810,Region VII,Non-Rural,-97.33424928,37.70350213
6219992157,Grace Community Health Center Inc.,Federally Qualified Health Center,16,KY,Designated,6/1/2008,3/7/2013,,Knox County,Non-Metropolitan,,,0,,,39 Cumberland Gap Plz,Gray,40734-4536,Region IV,Rural,-83.98201711,36.94924816
60699906B4,The Effort,Federally Qualified Health Center,12,CA,Designated,6/16/2008,5/26/2010,,Sacramento County,Metropolitan,,,0,,,1820 J St,Sacramento,95811-3010,Region IX,Non-Rural,-121.4815373,38.57708813
6209992091,El Dorado Correctional Facility,Correctional Facility,3,KS,Withdrawn,6/26/2008,6/27/2013,6/27/2013,Butler County,Non-Metropolitan,,,1.3,,,1737 SE US Highway 54,El Dorado,67042-8264,Region VII,Rural,-96.81332575,37.81021658
60699906P5,Sacramento Community Clinic,Federally Qualified Health Center Look A Like,16,CA,Designated,6/30/2008,11/18/2014,,Sacramento County,Metropolitan,,,0,,,7275 E Southgate Dr Ste 204,Sacramento,95823-2629,Region IX,Non-Rural,-121.4376659,38.49354938
60699906M5,Central City Community Health Centers - Anaheim,Federally Qualified Health Center,19,CA,Designated,8/1/2008,2/6/2014,,Orange County,Metropolitan,,,0,,,2237 W Ball Rd,Anaheim,92804-5314,Region IX,Non-Rural,-117.9608737,33.81782893
612999128D,Sarasota County Health Department,Federally Qualified Health Center,18,FL,Designated,8/1/2008,7/2/2018,,Sarasota County,Non-Metropolitan,,,0,,,2200 Ringling Blvd,Sarasota,34237-6102,Region IV,Non-Rural,-82.5259635,27.33555149
6309993045,Central Montana Community Health Center,Federally Qualified Health Center,17,MT,Designated,8/1/2008,10/20/2010,,Fergus County,Non-Metropolitan,,,0,,,613 NE Main St,Lewistown,59457-2081,Region VIII,Rural,-109.410651,47.07011412
6409994085,"East Central Oklahoma Family Health Center, Inc.",Federally Qualified Health Center,16,OK,Designated,8/1/2008,5/17/2012,,Hughes County,Metropolitan,,,0,,,401 S Washita St,Wetumka,74883-5524,Region VI,Rural,-96.23904407,35.23404257
6089990867,Northwest Colorado Community Health Center,Federally Qualified Health Center,16,CO,Designated,8/1/2008,7/15/2013,,Moffat County,Non-Metropolitan,,,0,,,745 Russell St,Craig,81625-2019,Region VIII,Rural,-107.5460092,40.51868022
60499904A8,Gila River Health Care Corporation,Native American/Tribal Facility/Population,16,AZ,Withdrawn,8/1/2008,9/9/2013,,Pinal County,Non-Metropolitan,,,7.2,,,483 W Seed Farm Rd,Sacaton,85147,Region IX,Rural,-111.7586296,33.07403096
6519995189,Harrisonburg Community Health Center,Federally Qualified Health Center,15,VA,Designated,8/1/2008,6/29/2017,,Harrisonburg City,Metropolitan,,,0,,,1380 Little Sorrell Dr,Harrisonburg,22801-7372,Region III,Non-Rural,-78.86648462,38.41416387
6249992448,"Community Clinic, Inc. (Cci)",Federally Qualified Health Center,15,MD,Designated,8/1/2008,6/9/2014,,Montgomery County,Metropolitan,,,0,,,15850 Crabbs Branch Way,Rockville,20855-2622,Region III,Non-Rural,-77.1569983,39.11416266
60699906M4,St. Vincent De Paul Village,Federally Qualified Health Center,15,CA,Designated,8/1/2008,11/27/2014,,San Diego County,Metropolitan,,,0,,,3350 E St,San Diego,92102-3332,Region IX,Non-Rural,-117.1217703,32.7144695
6319993143,"Midtown Health Center, Inc.",Federally Qualified Health Center,12,NE,Designated,8/1/2008,11/30/2012,,Madison County,Non-Metropolitan,,,0,,,302 W Phillip Ave,Norfolk,68701-5248,Region VII,Rural,-97.41089169,42.03034647
63699936F9,"Ahrc Health Care, Inc.",Federally Qualified Health Center,0,NY,Designated,8/1/2008,8/1/2008,,New York County,Metropolitan,,,0,,,83 Maiden Ln,New York,10038-4812,Region II,Non-Rural,-74.00755542,40.70742912
6419994199,The Rinehart Clinic,Federally Qualified Health Center,0,OR,Designated,8/1/2008,8/1/2008,,Tillamook County,Non-Metropolitan,,,0,,,230 Rowe Rd,Wheeler,97147-0035,Region X,Rural,-123.8839339,45.6864862
612999128M,Children's Medical Center @ Alachua,Rural Health Clinic,11,FL,Designated,8/11/2008,5/15/2015,,Alachua County,Metropolitan,,,0,,,14861 NW US Highway 441,Alachua,32615-8203,Region IV,Non-Rural,-82.48845981,29.79213328
612999127K,Children's Medical Center @ Branford,Rural Health Clinic,13,FL,Designated,8/13/2008,11/21/2013,,Suwannee County,Metropolitan,,,0,,,122 Suwannee Ave SW,Branford,32008-2749,Region IV,Rural,-82.92887283,29.95823648
612999128J,Children's Medical Center @ Live Oak,Rural Health Clinic,7,FL,Designated,8/13/2008,12/22/2014,,Suwannee County,Metropolitan,,,0,,,1002 11th St SW,Live Oak,32064-3606,Region IV,Rural,-83.00080375,30.28997352
612999128E,Children's Medical Center-Glen St. Mary,Rural Health Clinic,0,FL,Designated,8/13/2008,7/7/2011,,Baker County,Metropolitan,,,0,,,6704 E Mount Vernon St,Glen Saint Mary,32040-5050,Region IV,Non-Rural,-82.15516798,30.27747169
612999128G,Children's Medical Center-State Road,Rural Health Clinic,0,FL,Designated,8/13/2008,7/7/2011,,Columbia County,Metropolitan,,,0,,,871 SW State Road 47,Lake City,32025-0433,Region IV,Rural,-82.64558129,30.1593161
60699906C3,McCloud Healthcare Clinic,Federally Qualified Health Center,19,CA,Designated,9/1/2008,6/17/2013,,Siskiyou County,Non-Metropolitan,,,0,,,116 W Minnesota Ave,Mccloud,96057,Region IX,Rural,-122.1366467,41.25215466
64899948K8,Dba Larry Combest Community Health and Wellness,Federally Qualified Health Center Look A Like,0,TX,Withdrawn,9/12/2008,6/11/2016,,Lubbock County,Metropolitan,,,0,,,301 E 40th St,Lubbock,79404-2811,Region VI,Non-Rural,-101.833803,33.55791149
6409994042,Great Salt Plains Health Center,Federally Qualified Health Center,20,OK,Designated,9/30/2008,12/20/2017,,Alfalfa County,Non-Metropolitan,,,0,,,400 S Ohio Ave,Cherokee,73728-2542,Region VI,Rural,-98.36012815,36.75416433
63999939C5,Rocking Horse Children's Health Center,Federally Qualified Health Center,16,OH,Designated,10/22/2008,11/27/2012,,Clark County,Metropolitan,,,0,,,651 S Limestone St,Springfield,45505-1965,Region V,Non-Rural,-83.80923896,39.91668384
6409994087,So. Central Medical and Resource Center (Scmr),Federally Qualified Health Center,18,OK,Designated,11/4/2008,5/6/2014,,Garvin County,Non-Metropolitan,,,0,,,210 NW 4th St,Lindsay,73052-4048,Region VI,Rural,-97.60698375,34.83809937
64899948L5,Asian Am. Health Coalition of Gtr Houston/Dba Hope C,Federally Qualified Health Center,18,TX,Designated,11/4/2008,9/19/2012,,Harris County,Metropolitan,,,0,,,9800 Town Park Dr Ste 266,Houston,77036-2316,Region VI,Non-Rural,-95.55450341,29.71181051
64899948L4,"Stephen F. Austin Community Health Center,",Federally Qualified Health Center,20,TX,Designated,12/1/2008,5/11/2018,,Brazoria County,Metropolitan,,,0,,,1111 W Adoue St,Alvin,77511-2718,Region VI,Non-Rural,-95.25514105,29.42005747
6.48E+16,"Rural Health Cllinics of West Tennessee, LLC",Rural Health Clinic,0,TN,Designated,12/1/2008,12/1/2008,,Lake County,Non-Metropolitan,,,0,,,1402 Church St,Tiptonville,38079-1243,Region IV,Rural,-89.46808174,36.37817551
62699926G8,Pine Medical Group Primary Care,Rural Health Clinic,0,MI,Designated,12/1/2008,5/5/2014,,Newaygo County,Non-Metropolitan,,,0,,,230 W Oak St,Fremont,49412-1526,Region V,Rural,-85.9498351,43.46439448
642999426F,Wpso/McDonald Family Medicine,Rural Health Clinic,2,PA,Designated,12/15/2008,12/15/2008,,Washington County,Non-Metropolitan,,,0,,,8050 Noblestown Rd Ste 102,Mc Donald,15057-2285,Region III,Non-Rural,-80.24559299,40.36533451
63699936F8,Southern Tier Community Health Center Network D/B/,Federally Qualified Health Center,23,NY,Designated,12/30/2008,2/26/2013,,Cattaraugus County,Metropolitan,,,0,,,500 Main St,Olean,14760-1514,Region II,Rural,-78.42659058,42.09014745
6349993444,Lakewood Resource and Referral Center Dba Chemed,Federally Qualified Health Center,11,NJ,Designated,1/7/2009,9/2/2016,,Ocean County,Metropolitan,,,0,,,1771 Madison Ave,Lakewood,08701-1251,Region II,Non-Rural,-74.21911564,40.10936199
6082983526,Arkansas Valley Correctional Facility,Correctional Facility,15,CO,Designated,1/23/2009,8/2/2018,,Crowley County,Unknown,,6,0.5,1425,,12750 State Highway 96,Ordway,81063-9749,Region VIII,Rural,-103.84165,38.191168
6089990847,Fort Lyon Correctional Facility,Correctional Facility,12,CO,Withdrawn,1/23/2009,4/23/2013,4/23/2013,Bent County,Non-Metropolitan,,,0.3,,,30999 County Road 15,Fort Lyon,81054-9499,Region VIII,Rural,-103.142724,38.08508772
61999919D1,North Central Correctional Facility,Correctional Facility,12,IA,Proposed For Withdrawal,1/23/2009,12/28/2018,,Calhoun County,Unknown,,0.2,0.78,1164,,313 Lanedale,Rockwell City,50579-7464,Region VII,Rural,-94.61186549,42.393816
6089990868,Colorado Territorial Correctional Facili,Correctional Facility,3,CO,Withdrawn,1/23/2009,6/27/2013,6/27/2013,Fremont County,Non-Metropolitan,,,0.5,,,275 W US Highway 50,Canon City,81212-6700,Region VIII,Rural,-105.2345013,38.44156153
64799947F7,Women's Wellness and Maternity Center,Rural Health Clinic,9,TN,Designated,2/3/2009,10/29/2010,,Monroe County,Metropolitan,,,0,1,,3459 TN-68,Madisonville,37354,Region IV,Rural,-84.41630771,35.5171144
62699926G9,Three Rivers Health,Rural Health Clinic,15,MI,Designated,2/9/2009,4/6/2017,,St. Joseph County,Non-Metropolitan,,,0,,,721 6th Ave Ste A,Three Rivers,49093-8378,Region V,Rural,-85.61520003,41.94743753
60699906Z7,"Health for All, Inc.",Federally Qualified Health Center,20,CA,Designated,2/18/2009,12/12/2016,,Sacramento County,Metropolitan,,,0,,,420 I St Ste 7,Sacramento,95814-2319,Region IX,Non-Rural,-121.5000304,38.58323708
629999291J,Osceola Medical Center,Rural Health Clinic,20,MO,Designated,2/18/2009,11/13/2017,,St. Clair County,Non-Metropolitan,,,0,,,855 Arduser Dr,Osceola,64776-6278,Region VII,Rural,-93.68955481,38.05084865
629999291K,Lake Area Primary Care Clinic,Rural Health Clinic,20,MO,Designated,2/19/2009,10/27/2017,,Hickory County,Non-Metropolitan,,,0,,,E Highway 54,Wheatland,65779,Region VII,Rural,-93.34668277,37.94587071
6059990523,"Lake Village Clinic, P.A.",Rural Health Clinic,17,AR,Designated,2/25/2009,11/9/2018,,Chicot County,Non-Metropolitan,,,0,,,2918 Louis Sessions St,Lake Village,71653-6049,Region VI,Rural,-91.28811841,33.30628237
617999179V,Advanced Dental Concepts,Other Facility,11,IL,Withdrawn,2/25/2009,6/27/2013,6/27/2013,DuPage County,Metropolitan,,,0,,,211 W Chicago Ave Ste 220,Hinsdale,60521-3358,Region V,Non-Rural,-87.93287077,41.80361247
60499904B4,Wesley Community Center Inc.,Federally Qualified Health Center,23,AZ,Designated,3/1/2009,1/9/2013,,Maricopa County,Metropolitan,,,0,,,1300 S 10th St,Phoenix,85034-4516,Region IX,Non-Rural,-112.0603334,33.43497324
63999939C7,Community Health Centers of Greater Dayt,Federally Qualified Health Center,23,OH,Designated,3/1/2009,10/31/2012,,Montgomery County,Metropolitan,,,0,,,1323 W 3rd St,Dayton,45402-6714,Region V,Non-Rural,-84.21788497,39.7552803
642999426G,North Side Christian Health Center,Federally Qualified Health Center,21,PA,Designated,3/1/2009,8/28/2013,,Allegheny County,Metropolitan,,,0,,,816 Middle St,Pittsburgh,15212-4915,Region III,Non-Rural,-79.99955771,40.4552145
6309993047,Flathead City-County Health Department,Federally Qualified Health Center,21,MT,Designated,3/1/2009,12/2/2010,,Flathead County,Non-Metropolitan,,,0,,,1035 1st Ave W,Kalispell,59901-5607,Region VIII,Rural,-114.3114643,48.1880782
64899948M4,"Motherland, Inc.",Federally Qualified Health Center,20,TX,Withdrawn,3/1/2009,4/19/2013,,Harris County,Metropolitan,,,0,,,4040 Yale St,Houston,77018-5928,Region VI,Non-Rural,-95.39949084,29.82311044
6229992260,"St. Thomas Community Health Center, Inc.",Federally Qualified Health Center,20,LA,Designated,3/1/2009,9/18/2017,,Orleans Parish,Metropolitan,,,0,,,1020 Saint Andrew St,New Orleans,70130-5022,Region VI,Non-Rural,-90.0743546,29.93060105
6409994092,"Arkansas Verdigris Valley Health Centers , in",Federally Qualified Health Center,19,OK,Designated,3/1/2009,2/2/2012,,Wagoner County,Non-Metropolitan,,,0,,,622 Main,Tullahassee,74454-5851,Region VI,Non-Rural,-95.43614171,35.83710985
64899948M1,"Houston Area Community Services, Inc.",Federally Qualified Health Center,18,TX,Designated,3/1/2009,8/13/2012,,Harris County,Metropolitan,,,0,,,3730 Kirby Dr Ste 820,Houston,77098-3976,Region VI,Non-Rural,-95.41869417,29.73300313
6339993325,"Harbor Homes, Inc.",Federally Qualified Health Center,18,NH,Designated,3/1/2009,11/30/2012,,Hillsborough County,Non-Metropolitan,,,0,,,45 High St,Nashua,03060-3312,Region I,Non-Rural,-71.46730981,42.760455
6409994093,Caring Hands Healthcare Centers Inc.,Federally Qualified Health Center,18,OK,Designated,3/1/2009,1/7/2013,,Pittsburg County,Non-Metropolitan,,,0,,,1558 S Main St,Mcalester,74501-7036,Region VI,Rural,-95.77342053,34.90997888
63699936G1,Community Health Center of Richmond,Federally Qualified Health Center,18,NY,Designated,3/1/2009,3/1/2009,,Richmond County,Metropolitan,,,0,,,235 Port Richmond Ave,Staten Island,10302-1701,Region II,Non-Rural,-74.13507589,40.63549118
6209992098,"First Care Clinic, Inc.",Federally Qualified Health Center,17,KS,Designated,3/1/2009,5/12/2014,,Ellis County,Non-Metropolitan,,,0,,,105 W 13th St,Hays,67601-3613,Region VII,Rural,-99.33017903,38.87390917
60499904B3,"Native American Community Health Center, I",Federally Qualified Health Center,17,AZ,Designated,3/1/2009,4/5/2012,,Maricopa County,Metropolitan,,,0,,,4520 N Central Ave Ste 620,Phoenix,85012-1848,Region IX,Non-Rural,-112.0739155,33.50314761
612999128S,Community AIDS Resource/Dba Care Resourse,Federally Qualified Health Center,17,FL,Designated,3/1/2009,5/15/2015,,Miami-Dade County,Metropolitan,,,0,,,3510 Biscayne Blvd Fl 3,Miami,33137-3851,Region IV,Non-Rural,-80.18953353,25.80961681
6189991844,Purdue University - Family Health Clinics,Federally Qualified Health Center,17,IN,Designated,3/1/2009,11/29/2012,,Tippecanoe County,Metropolitan,,,0,,,302 W Wood St,West Lafayette,47907,Region V,Non-Rural,-86.90926473,40.42218155
63799937G4,"West Caldwell Health Council, Inc.",Federally Qualified Health Center,16,NC,Designated,3/1/2009,9/3/2010,,Caldwell County,Metropolitan,,,0,1,,4329 Collettsville Rd,Collettsville,28611-9000,Region IV,Non-Rural,-81.67593681,35.92594776
64899948L9,Ellis County Coalition for Health Option,Federally Qualified Health Center,16,TX,Designated,3/1/2009,8/3/2011,,Ellis County,Non-Metropolitan,,,0,,,411 E Jefferson St,Waxahachie,75165-3827,Region VI,Non-Rural,-96.84463067,32.38290093
64899948M2,Mt. Enterprise Community Health Center,Federally Qualified Health Center,16,TX,Designated,3/1/2009,6/4/2012,,Rusk County,Non-Metropolitan,,,0,,,106 W Rusk St,Mount Enterprise,75681-7581,Region VI,Rural,-94.68211695,31.91784925
6229992261,"Winn Community Health Center, Inc.",Federally Qualified Health Center,16,LA,Designated,3/1/2009,2/17/2012,,Winn Parish,Non-Metropolitan,,,0,,,201 Cherokee Dr,Winnfield,71483-3131,Region VI,Rural,-92.61765628,31.92653281
64899948L7,Matagorda Episcopal Health Outreach Prog,Federally Qualified Health Center,15,TX,Designated,3/1/2009,5/17/2012,,Matagorda County,Non-Metropolitan,,,0,,,101 Avenue F N,Bay City,77414-3167,Region VI,Rural,-95.97229133,29.00337318
